NumeroDePasajeros,CanalDeVenta,TipoDeViaje,ClientePotencial,Estadia,HorarioDelVuelo,DiaDelVuelo,Ruta,OrigenReserva,EquipajeExtra,AsientosPreferido,QuiereComidaEnVuelo,DuracionDelVuelo,ReservaCompleta
1,1,2,22,4,5,0,DMKICN,93,1,0,0,6.62,1
1,0,2,157,4,4,1,DMKICN,93,0,0,0,6.62,0
6,1,2,276,4,12,5,DMKICN,93,0,0,1,6.62,0
1,1,2,11,4,11,4,DMKICN,85,1,0,1,6.62,1
1,1,2,3,4,9,1,DMKICN,93,1,0,0,6.62,0
2,1,2,11,4,8,4,DMKICN,85,1,0,0,6.62,0
2,1,2,12,4,7,6,DMKICN,93,1,1,1,6.62,0
1,1,2,0,4,2,1,DMKICN,93,1,0,0,6.62,1
2,1,2,107,4,3,1,DMKICN,93,1,1,0,6.62,0
2,1,2,15,4,11,3,DMKICN,85,0,0,0,6.62,0
2,1,2,261,4,8,1,DMKICN,93,0,0,0,6.62,0
1,1,2,256,4,15,2,DMKIKA,93,0,0,0,8.15,0
2,1,2,196,4,18,0,DMKIKA,93,1,1,0,8.15,0
1,0,2,80,4,2,3,DMKIKA,93,0,0,1,8.15,0
1,0,2,354,4,21,2,DMKIKA,93,0,0,0,8.15,0
2,1,2,194,4,6,5,DMKIKA,93,1,0,0,8.15,0
1,1,2,109,4,16,0,DMKKIX,93,1,0,0,7.0,0
2,1,2,127,4,8,4,DMKKIX,93,1,1,1,7.0,0
1,1,2,1,4,5,6,DMKKIX,43,0,1,1,7.0,0
2,1,2,31,4,11,6,DMKKIX,93,1,0,1,7.0,1
4,1,2,294,4,14,5,DMKKIX,93,1,0,0,7.0,0
4,1,2,440,4,19,2,DMKKIX,93,0,0,0,7.0,1
2,1,2,110,4,7,0,DMKKIX,93,1,0,0,7.0,1
2,1,2,252,4,17,3,DMKKIX,93,1,0,0,7.0,0
2,1,2,303,4,10,1,DMKKIX,93,0,0,0,7.0,0
5,1,2,77,4,1,5,DMKKIX,93,1,0,0,7.0,0
3,1,2,341,4,14,3,DMKKIX,93,1,0,0,7.0,0
1,1,2,301,4,15,3,DMKKIX,43,0,0,0,7.0,0
2,1,2,22,4,10,4,DMKKIX,93,1,1,1,7.0,0
2,1,2,235,4,16,3,DMKKIX,93,1,0,0,7.0,0
1,1,2,69,4,5,2,DMKKIX,43,1,1,1,7.0,0
1,1,2,65,4,13,6,DMKKIX,93,1,1,1,7.0,0
3,0,2,45,4,13,5,DMKKIX,43,0,0,0,7.0,0
1,1,2,34,4,4,2,DMKKIX,93,1,1,1,7.0,0
2,1,2,14,4,11,6,DMKKIX,93,1,0,0,7.0,1
1,0,2,390,4,5,4,DMKKIX,93,0,0,0,7.0,0
5,1,2,201,4,5,3,DMKKIX,93,1,0,0,7.0,0
2,1,2,281,4,12,3,DMKKIX,93,1,0,0,7.0,0
5,1,2,118,4,5,5,DMKKIX,93,1,0,1,7.0,0
2,1,2,217,4,8,0,DMKKIX,43,1,0,1,7.0,0
1,1,2,71,4,13,6,DMKKIX,43,0,0,1,7.0,0
2,0,2,77,4,12,4,DMKKIX,93,1,0,1,7.0,1
1,1,2,303,4,6,1,DMKKIX,93,0,1,0,7.0,0
3,0,2,56,4,8,0,DMKKIX,93,1,1,1,7.0,1
1,1,2,124,4,9,0,DMKKIX,93,1,0,0,7.0,0
2,1,2,174,4,15,4,DMKKIX,93,0,0,0,7.0,0
2,1,2,198,4,5,1,DMKKIX,93,1,0,0,7.0,1
2,1,2,21,4,15,3,DMKKIX,43,0,0,0,7.0,0
2,1,2,32,4,20,3,DMKKIX,93,0,0,0,7.0,0
1,1,2,118,4,12,3,DMKKIX,93,1,1,0,7.0,1
2,1,2,278,4,9,4,DMKKIX,93,0,0,0,7.0,0
1,1,2,5,4,6,3,DMKKIX,93,1,0,0,7.0,0
1,1,2,13,4,5,4,DMKKIX,93,1,1,0,7.0,0
5,1,2,100,4,17,4,DMKKIX,93,1,0,1,7.0,0
3,1,2,47,4,11,0,DMKKIX,93,1,0,0,7.0,0
2,1,2,13,4,15,5,DMKKIX,93,1,0,0,7.0,0
1,1,2,84,4,9,3,DMKKIX,93,1,1,1,7.0,0
2,1,2,6,4,10,1,DMKKIX,43,1,1,0,7.0,1
2,1,2,79,4,16,5,DMKKIX,93,1,1,0,7.0,0
2,1,2,114,4,7,1,DMKKIX,93,1,0,0,7.0,0
4,1,2,270,4,18,3,DMKKIX,93,1,0,0,7.0,0
1,1,2,58,4,16,6,DMKKIX,93,1,1,1,7.0,1
1,1,2,118,4,14,2,DMKKIX,43,1,0,0,7.0,0
6,1,2,62,4,1,2,DMKKIX,93,1,1,1,7.0,1
1,1,2,22,4,7,5,DMKKIX,93,1,1,0,7.0,0
1,0,2,84,4,0,4,DMKKIX,93,1,0,1,7.0,1
1,1,2,214,4,16,3,DMKKIX,93,1,0,1,7.0,0
2,1,2,235,4,15,1,DMKKIX,103,1,1,0,7.0,0
1,1,2,58,4,9,0,DMKKIX,93,1,0,0,7.0,1
2,1,2,44,4,14,6,DMKKIX,93,1,1,1,7.0,0
1,1,2,3,4,8,3,DMKKIX,93,0,0,0,7.0,1
1,0,2,31,4,5,3,DMKKIX,93,1,1,1,7.0,0
4,1,2,208,4,19,2,DMKKIX,93,1,1,1,7.0,0
2,1,2,333,4,16,2,DMKKIX,93,1,0,0,7.0,1
1,1,2,30,4,11,6,DMKKIX,93,1,0,0,7.0,1
1,1,2,297,4,2,3,DMKKIX,93,1,0,0,7.0,0
1,1,2,70,4,14,0,DMKKIX,43,0,0,0,7.0,0
2,1,2,25,4,15,0,DMKKIX,43,1,1,1,7.0,0
3,1,2,275,4,14,3,DMKKIX,93,1,0,1,7.0,0
1,1,2,19,4,12,2,DMKKIX,43,1,0,1,7.0,0
2,1,2,303,4,7,1,DMKKIX,93,1,0,0,7.0,0
5,1,2,4,4,12,1,DMKKIX,93,1,0,0,7.0,1
2,1,2,9,4,18,3,DMKKIX,93,1,0,0,7.0,0
1,0,2,54,4,7,2,DMKKIX,43,0,0,0,7.0,0
2,1,2,26,4,7,1,DMKKIX,43,1,0,0,7.0,0
2,1,2,74,4,15,1,DMKKIX,93,1,0,0,7.0,1
2,0,2,61,4,6,6,DMKKIX,93,1,1,1,7.0,1
1,1,2,19,4,0,5,DMKKIX,43,0,0,0,7.0,0
1,1,2,340,4,4,3,DMKKIX,93,0,0,0,7.0,0
1,0,2,102,4,2,1,DMKKIX,93,1,1,1,7.0,0
3,0,2,92,4,3,5,DMKKIX,93,1,1,0,7.0,0
1,1,2,53,4,13,3,DMKKIX,43,1,0,0,7.0,0
2,1,2,111,4,14,5,DMKKIX,93,1,0,0,7.0,1
1,1,2,334,4,3,3,DMKKIX,93,1,0,1,7.0,0
1,0,2,58,4,16,4,DMKKIX,93,1,0,0,7.0,0
1,1,2,176,4,7,4,DMKKIX,93,1,0,0,7.0,0
2,0,2,59,4,13,3,DMKKIX,93,1,0,0,7.0,0
1,1,2,22,4,1,5,DMKKIX,93,1,0,0,7.0,0
1,1,2,46,4,3,2,DMKKIX,93,1,0,0,7.0,1
2,1,2,242,4,5,2,DMKKIX,93,1,0,0,7.0,0
4,1,2,366,4,5,5,DMKKIX,93,1,0,0,7.0,1
1,1,2,266,4,2,6,DMKKIX,93,1,1,1,7.0,1
3,1,2,56,4,13,4,DMKKIX,43,1,0,0,7.0,0
1,1,2,11,4,14,6,DMKKIX,93,1,1,1,7.0,1
2,0,2,135,4,10,0,DMKKIX,93,1,1,1,7.0,0
1,1,2,30,4,7,1,DMKKIX,93,1,0,0,7.0,0
5,1,2,76,4,21,0,DMKKIX,43,1,0,0,7.0,0
1,1,2,102,4,9,2,DMKKIX,93,1,1,0,7.0,1
2,0,2,66,4,1,5,DMKKIX,93,1,0,1,7.0,0
2,1,2,36,4,14,5,DMKKIX,93,1,0,0,7.0,0
2,1,2,25,4,10,3,DMKKIX,43,1,0,1,7.0,0
1,1,2,59,4,13,2,DMKKIX,43,1,0,1,7.0,0
2,1,2,374,4,17,2,DMKKIX,93,1,1,1,7.0,0
2,1,2,109,4,16,0,DMKKIX,93,1,0,0,7.0,0
2,1,2,60,4,15,2,DMKKIX,93,1,0,0,7.0,1
1,1,2,79,4,10,6,DMKKIX,93,0,1,1,7.0,1
2,1,2,86,4,4,1,DMKKIX,43,1,0,0,7.0,0
2,1,2,110,4,15,1,DMKKIX,100,1,1,0,7.0,0
1,1,2,2,4,3,2,DMKKIX,93,1,1,0,7.0,0
4,1,2,18,4,13,3,DMKKIX,93,1,0,0,7.0,0
1,0,2,321,4,5,4,DMKKIX,93,1,1,1,7.0,0
2,1,2,17,4,17,5,DMKKIX,93,1,0,0,7.0,0
3,1,2,229,4,6,2,DMKKIX,43,1,0,1,7.0,0
3,0,2,349,4,16,4,DMKKIX,93,1,1,1,7.0,0
1,1,2,111,4,12,2,DMKKIX,43,1,0,1,7.0,0
2,1,2,158,4,12,0,DMKKIX,93,1,0,1,7.0,0
1,1,2,307,4,16,3,DMKKIX,93,1,1,0,7.0,0
1,1,2,108,4,12,0,DMKKIX,43,1,1,1,7.0,0
1,1,2,53,4,16,1,DMKKIX,93,1,0,1,7.0,1
2,0,2,31,4,13,3,DMKKIX,93,1,0,1,7.0,0
1,1,2,30,4,10,1,DMKKIX,93,1,0,0,7.0,0
1,1,2,20,4,5,3,DMKKIX,43,1,0,0,7.0,1
1,1,2,44,4,12,5,DMKKIX,93,1,1,0,7.0,0
1,1,2,14,4,7,6,DMKKIX,43,1,1,1,7.0,0
1,1,2,36,4,16,5,DMKKIX,93,0,0,0,7.0,0
2,1,2,48,4,7,0,DMKKIX,93,0,0,0,7.0,0
2,1,2,206,4,12,3,DMKKIX,93,1,0,1,7.0,0
1,1,2,346,4,16,3,DMKKIX,93,1,0,0,7.0,0
3,1,2,140,4,2,4,DMKKIX,43,0,0,1,7.0,0
1,0,2,9,4,16,6,DMKKIX,93,0,1,0,7.0,0
1,1,2,25,4,12,2,DMKKIX,93,1,1,1,7.0,0
2,1,2,93,4,9,5,DMKKIX,43,0,0,1,7.0,0
2,1,2,22,4,8,3,DMKKIX,93,0,0,1,7.0,0
2,1,2,97,4,3,6,DMKKIX,93,1,0,1,7.0,0
3,0,2,39,4,3,0,DMKKIX,43,0,0,0,7.0,0
1,0,2,335,4,20,2,DMKKIX,93,0,0,0,7.0,0
1,0,2,229,4,13,1,DMKKIX,93,0,0,0,7.0,0
2,1,2,134,4,14,3,DMKKIX,93,1,1,1,7.0,0
1,0,2,50,4,16,4,DMKKIX,93,0,0,0,7.0,1
1,1,2,207,4,8,5,DMKKIX,93,0,1,0,7.0,0
4,1,2,232,4,7,5,DMKKIX,93,1,0,0,7.0,0
3,0,2,132,4,7,3,DMKKIX,93,1,0,1,7.0,1
2,0,2,39,4,6,3,DMKKIX,93,1,1,1,7.0,0
5,0,2,81,4,8,0,DMKKIX,93,1,1,1,7.0,0
2,1,2,52,4,15,4,DMKKIX,93,1,1,0,7.0,0
1,1,2,131,4,17,4,DMKKIX,93,1,0,0,7.0,1
1,1,2,74,4,9,4,DMKKIX,43,1,0,0,7.0,1
1,1,2,111,4,5,5,DMKKIX,93,1,0,0,7.0,0
1,1,2,250,4,3,2,DMKKIX,43,0,1,1,7.0,0
3,1,2,122,4,22,0,DMKKIX,43,1,1,1,7.0,0
2,1,2,52,4,15,4,DMKKIX,93,1,1,0,7.0,0
2,1,2,124,4,9,0,DMKKIX,93,1,0,0,7.0,0
1,0,2,102,4,2,1,DMKKIX,93,1,1,1,7.0,0
1,0,2,113,4,17,5,DMKKIX,93,1,1,0,7.0,0
1,0,2,58,4,13,1,DMKKIX,43,1,1,0,7.0,0
2,1,2,191,4,15,5,DMKKIX,43,1,1,0,7.0,0
2,1,2,354,4,17,3,DMKKIX,93,0,0,0,7.0,0
2,1,2,47,4,10,3,DMKKIX,93,1,0,0,7.0,0
2,1,2,242,4,5,2,DMKKIX,93,1,0,0,7.0,0
1,1,2,84,4,9,3,DMKKIX,93,1,1,1,7.0,0
1,1,2,137,4,16,3,DMKKIX,43,0,1,1,7.0,1
2,1,2,108,4,8,5,DMKKIX,80,1,1,1,7.0,0
3,0,2,76,4,6,2,DMKKIX,93,1,1,0,7.0,0
2,0,2,33,4,15,0,DMKKIX,93,0,0,0,7.0,1
1,1,2,87,4,5,3,DMKKIX,93,1,1,1,7.0,0
1,1,2,13,4,9,6,DMKKIX,43,0,1,1,7.0,1
1,1,2,263,4,16,3,DMKKIX,93,0,0,0,7.0,0
2,1,2,261,4,2,1,DMKKIX,93,1,1,0,7.0,1
4,1,2,76,4,8,2,DMKKIX,93,1,0,0,7.0,1
1,1,2,91,4,11,0,DMKKIX,80,1,0,0,7.0,0
1,1,2,10,4,11,5,DMKKIX,93,1,1,1,7.0,0
4,1,2,52,4,14,1,DMKKIX,93,1,1,1,7.0,1
1,0,2,102,4,2,1,DMKKIX,93,1,1,1,7.0,0
2,1,2,47,4,13,6,DMKKIX,93,1,1,0,7.0,0
1,1,2,33,4,9,2,DMKKIX,43,1,1,1,7.0,0
1,1,2,38,4,23,5,DMKKIX,43,1,0,0,7.0,0
1,0,2,45,4,7,1,DMKKIX,93,1,1,1,7.0,1
5,1,2,134,4,14,1,DMKKIX,93,1,0,0,7.0,1
1,0,2,35,4,15,4,DMKKIX,93,1,1,1,7.0,0
1,0,2,75,4,13,0,DMKKIX,43,0,0,0,7.0,0
2,0,2,74,4,13,3,DMKKIX,43,1,0,0,7.0,0
3,0,2,36,4,14,5,DMKKIX,43,1,1,1,7.0,0
1,1,2,340,4,4,3,DMKKIX,93,0,0,0,7.0,1
2,1,2,32,4,10,6,DMKKIX,43,1,0,0,7.0,0
1,1,2,38,4,16,4,DMKKIX,93,1,1,1,7.0,0
3,1,2,189,4,5,6,DMKKIX,93,1,0,0,7.0,0
1,1,2,110,4,3,6,DMKKIX,93,0,0,0,7.0,0
1,1,2,109,4,16,0,DMKKIX,93,1,0,0,7.0,0
3,0,2,83,4,11,3,DMKKIX,93,1,0,0,7.0,0
1,1,2,135,4,3,3,DMKKIX,93,1,0,0,7.0,1
1,1,2,9,4,13,4,DMKKIX,93,1,0,0,7.0,0
1,1,2,50,4,4,4,DMKKIX,43,0,0,0,7.0,0
4,1,2,66,4,0,3,DMKKIX,93,1,1,1,7.0,0
1,1,2,25,4,6,0,DMKKIX,43,1,0,0,7.0,0
1,1,2,295,4,14,5,DMKKIX,43,0,0,0,7.0,0
1,0,2,22,4,5,0,DMKKIX,43,0,0,0,7.0,0
2,1,2,158,4,3,0,DMKKIX,34,1,0,0,7.0,0
2,1,2,131,4,10,3,DMKKIX,43,1,1,1,7.0,0
3,0,2,349,4,16,4,DMKKIX,93,1,1,1,7.0,0
2,1,2,396,4,16,2,DMKKIX,93,0,0,0,7.0,0
2,0,2,60,4,12,5,DMKKIX,93,1,1,1,7.0,1
3,1,2,102,4,15,1,DMKKIX,93,1,0,0,7.0,0
2,1,2,162,4,2,5,DMKKIX,93,1,0,0,7.0,0
2,1,2,57,4,14,6,DMKKIX,93,1,1,1,7.0,1
2,1,2,43,4,11,5,DMKKIX,93,1,1,0,7.0,1
2,1,2,37,4,8,1,DMKKIX,93,1,0,0,7.0,1
3,1,2,103,4,3,4,DMKKIX,93,1,0,0,7.0,1
2,1,2,75,4,15,6,DMKKIX,93,1,0,0,7.0,0
2,1,2,385,4,5,4,DMKKIX,93,1,0,0,7.0,1
1,1,2,100,4,3,5,DMKKIX,93,0,0,0,7.0,0
2,1,2,423,4,3,1,DMKKIX,93,1,0,1,7.0,0
1,0,2,49,4,2,0,DMKKIX,93,1,0,0,7.0,1
1,1,2,62,4,14,4,DMKKIX,93,1,1,1,7.0,1
1,0,2,79,4,4,5,DMKMEL,103,1,0,1,8.83,0
1,1,2,24,4,2,4,DMKMEL,4,0,0,0,8.83,0
1,1,2,233,4,2,1,DMKMEL,93,0,1,0,8.83,0
1,1,2,54,4,1,2,DMKMEL,4,0,0,1,8.83,0
1,1,2,23,4,5,6,DMKMEL,17,0,0,0,8.83,0
1,1,2,16,4,9,1,DMKMEL,4,0,0,1,8.83,0
2,1,2,190,4,8,5,DMKMEL,93,1,0,0,8.83,0
1,1,2,25,4,2,1,DMKMEL,4,0,0,0,8.83,0
1,1,2,387,4,0,1,DMKMEL,4,0,1,0,8.83,0
1,1,2,85,4,7,2,DMKMEL,4,1,0,1,8.83,0
1,1,2,14,4,14,5,DMKMEL,93,0,0,1,8.83,0
1,0,2,69,4,6,3,DMKMEL,4,0,0,1,8.83,0
1,0,2,79,4,4,5,DMKMEL,103,1,0,1,8.83,0
1,1,2,2,4,8,1,DMKMEL,4,0,0,0,8.83,0
1,1,2,21,4,14,0,DMKMEL,4,0,0,0,8.83,0
1,1,2,7,4,2,6,DMKMEL,93,0,1,1,8.83,0
1,0,2,18,4,6,2,DMKMEL,101,0,1,0,8.83,0
1,1,2,113,4,13,4,DMKMEL,4,0,1,1,8.83,0
1,1,2,92,4,0,5,DMKMEL,4,0,0,0,8.83,1
1,1,2,20,4,0,4,DMKMEL,4,0,1,0,8.83,0
1,1,2,4,4,13,0,DMKMEL,93,1,1,0,8.83,0
1,1,2,4,4,11,1,DMKMEL,93,0,0,0,8.83,1
1,1,2,6,4,9,1,DMKMEL,4,0,0,0,8.83,0
1,1,2,71,4,10,5,DMKMEL,4,1,1,0,8.83,1
1,1,2,7,4,6,0,DMKMEL,4,0,0,0,8.83,0
1,1,2,341,4,20,3,DMKMEL,93,0,0,0,8.83,0
1,1,2,8,4,5,6,DMKMEL,4,1,1,0,8.83,0
1,1,2,298,4,9,1,DMKMEL,93,1,0,0,8.83,1
1,1,2,25,4,6,0,DMKMEL,4,0,0,0,8.83,0
2,1,2,341,4,20,3,DMKMEL,93,0,0,0,8.83,0
1,1,2,19,4,5,3,DMKMEL,4,0,0,1,8.83,0
2,1,2,15,4,13,0,DMKMEL,4,0,1,0,8.83,0
1,1,2,51,4,1,6,DMKMEL,4,1,1,1,8.83,0
1,1,2,99,4,23,6,DMKMEL,4,1,1,1,8.83,0
1,1,2,1,4,13,6,DMKMEL,4,0,0,0,8.83,0
1,1,2,169,4,13,5,DMKMEL,100,1,0,0,8.83,0
1,1,2,57,4,13,3,DMKMRU,51,0,1,0,7.42,0
3,1,2,62,4,10,5,DMKMRU,93,0,0,0,7.42,0
1,1,2,0,4,15,5,DMKMRU,54,1,1,1,7.42,0
3,1,2,355,4,3,0,DMKOOL,34,1,1,1,8.83,0
1,1,2,15,4,13,4,DMKOOL,4,0,1,1,8.83,0
2,0,2,21,4,10,0,DMKOOL,4,0,0,1,8.83,0
1,1,2,379,4,6,0,DMKOOL,4,0,0,0,8.83,0
1,1,2,46,4,15,3,DMKOOL,93,1,1,1,8.83,1
1,1,2,9,4,3,4,DMKOOL,4,0,0,0,8.83,0
1,1,2,31,4,11,3,DMKOOL,4,0,0,0,8.83,0
1,1,2,78,4,23,3,DMKOOL,4,0,0,0,8.83,0
2,1,2,65,4,22,6,DMKOOL,4,1,0,1,8.83,0
1,0,2,19,4,8,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,12,4,8,6,DMKOOL,4,0,0,0,8.83,1
1,1,2,82,4,2,2,DMKOOL,4,0,0,1,8.83,0
1,1,2,16,4,2,6,DMKOOL,4,0,1,0,8.83,0
1,0,2,11,4,11,2,DMKOOL,93,0,0,1,8.83,0
1,1,2,24,4,6,4,DMKOOL,4,1,0,0,8.83,0
2,1,2,16,4,0,0,DMKOOL,4,1,1,1,8.83,1
1,1,2,5,4,5,6,DMKOOL,4,1,1,1,8.83,0
1,1,2,14,4,7,4,DMKOOL,4,0,1,1,8.83,0
1,0,2,23,4,5,5,DMKOOL,4,0,1,0,8.83,0
1,1,2,12,4,3,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,74,4,2,2,DMKOOL,4,0,0,0,8.83,0
1,1,2,67,4,3,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,36,4,10,6,DMKOOL,4,0,0,1,8.83,0
1,1,2,23,4,21,1,DMKOOL,4,0,0,1,8.83,1
2,1,2,99,4,23,6,DMKOOL,4,1,1,1,8.83,0
2,1,2,195,4,1,0,DMKOOL,4,1,0,1,8.83,0
1,1,2,64,4,22,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,3,4,1,0,DMKOOL,4,0,0,1,8.83,0
3,1,2,64,4,11,6,DMKOOL,4,1,1,1,8.83,0
1,1,2,270,4,19,2,DMKOOL,93,0,0,1,8.83,0
2,1,2,12,4,5,2,DMKOOL,4,1,1,0,8.83,0
1,1,2,84,4,5,5,DMKOOL,101,0,1,0,8.83,0
1,1,2,15,4,8,1,DMKOOL,4,0,1,1,8.83,0
2,1,2,188,4,2,1,DMKOOL,4,1,1,1,8.83,0
3,1,2,46,4,13,2,DMKOOL,4,1,1,0,8.83,0
1,0,2,31,4,14,1,DMKOOL,4,1,1,1,8.83,0
1,1,2,66,4,3,1,DMKOOL,4,1,0,1,8.83,0
1,1,2,17,4,22,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,100,4,11,4,DMKOOL,4,0,1,0,8.83,0
3,1,2,108,4,5,1,DMKOOL,4,0,0,0,8.83,0
2,1,2,41,4,10,4,DMKPEK,93,1,0,0,6.42,0
1,0,2,49,4,6,0,DMKPEK,93,0,0,0,6.42,0
1,1,2,11,4,13,6,DMKPEK,17,0,0,0,6.42,0
3,1,2,401,4,5,6,DMKPEK,34,0,0,0,6.42,0
4,1,2,334,4,2,0,DMKPEK,93,1,0,0,6.42,0
1,0,2,70,4,22,0,DMKPEK,93,0,0,0,6.42,0
3,1,2,25,4,4,1,DMKPEK,93,1,0,0,6.42,0
3,1,2,55,4,4,4,DMKPEK,93,1,0,0,6.42,0
2,1,2,110,4,4,1,DMKPEK,93,0,0,0,6.42,0
2,1,2,402,4,14,3,DMKPEK,93,0,0,0,6.42,1
3,1,2,410,4,13,1,DMKPEK,93,0,0,0,6.42,0
1,1,2,31,4,18,3,DMKPEK,17,0,0,1,6.42,0
1,1,2,43,4,12,4,DMKPEK,37,0,1,0,6.42,1
2,1,2,267,4,8,6,DMKPEK,93,0,0,1,6.42,0
2,1,2,4,4,7,6,DMKPEK,17,0,0,0,6.42,0
1,1,2,33,4,8,0,DMKPEK,93,0,0,1,6.42,0
1,1,2,93,4,3,5,DMKPEK,93,1,0,0,6.42,0
1,0,2,54,4,14,4,DMKPEK,93,1,0,0,6.42,0
1,1,2,5,4,19,0,DMKPER,93,0,0,0,5.62,0
1,1,2,15,4,14,5,DMKPER,4,0,0,0,5.62,0
3,1,2,231,4,3,2,DMKPER,93,0,0,0,5.62,0
1,0,2,19,4,22,3,DMKPER,4,0,0,0,5.62,0
1,1,2,82,4,10,0,DMKPER,4,0,0,1,5.62,0
1,1,2,32,4,13,2,DMKPER,4,0,0,0,5.62,0
1,1,2,1,4,2,1,DMKPER,4,0,0,1,5.62,0
1,1,2,253,4,4,6,DMKPER,4,0,0,0,5.62,0
1,0,2,44,4,16,5,DMKPER,4,0,0,0,5.62,0
2,1,2,40,4,6,3,DMKPER,93,0,0,0,5.62,0
1,1,2,40,4,14,4,DMKPER,93,1,0,0,5.62,0
1,1,2,26,4,12,2,DMKPER,4,1,1,1,5.62,0
2,0,2,56,4,16,4,DMKPER,93,1,0,1,5.62,1
1,1,2,48,4,3,1,DMKPER,93,0,0,0,5.62,0
1,1,2,4,4,9,1,DMKPER,4,0,0,0,5.62,0
2,1,2,350,4,14,0,DMKPER,93,0,0,0,5.62,0
1,1,2,21,4,14,5,DMKPER,4,0,0,1,5.62,0
1,0,2,47,4,4,0,DMKPER,4,1,1,0,5.62,0
1,1,2,90,4,8,4,DMKPER,4,0,0,0,5.62,1
3,1,2,60,4,17,3,DMKPER,93,1,1,1,5.62,1
1,1,2,100,4,2,5,DMKPER,4,0,0,0,5.62,0
1,1,2,58,4,12,5,DMKPER,4,1,1,1,5.62,0
1,0,2,77,4,11,4,DMKPER,4,1,0,0,5.62,0
2,1,2,7,4,15,3,DMKPER,4,1,0,0,5.62,0
1,1,2,2,4,2,1,DMKPER,4,1,1,1,5.62,0
2,1,2,402,4,12,0,DMKPER,4,1,0,0,5.62,0
1,1,2,32,4,5,6,DMKPER,93,1,0,0,5.62,1
1,1,2,10,4,6,1,DMKPER,4,1,0,1,5.62,1
1,1,2,30,4,4,1,DMKPER,4,0,0,0,5.62,0
2,1,2,291,4,21,4,DMKPER,53,0,1,0,5.62,0
1,1,2,13,4,3,2,DMKPER,4,0,0,1,5.62,0
1,1,2,10,4,5,2,DMKPER,93,0,0,0,5.62,0
1,1,2,6,4,10,0,DMKPER,4,0,1,1,5.62,0
1,1,2,417,4,11,3,DMKPER,93,0,0,0,5.62,0
1,1,2,150,4,6,1,DMKPER,4,0,0,0,5.62,0
1,1,2,10,4,2,2,DMKPER,93,1,0,1,5.62,1
1,1,2,17,4,9,3,DMKPER,4,0,1,0,5.62,0
3,1,2,84,4,12,6,DMKPER,93,1,1,1,5.62,1
1,1,2,44,4,16,0,DMKPER,93,0,0,0,5.62,0
2,1,2,189,4,6,5,DMKPER,93,0,0,0,5.62,0
1,1,2,16,4,9,5,DMKPER,93,0,0,0,5.62,0
1,1,2,49,4,7,6,DMKPER,4,0,0,0,5.62,0
1,1,2,2,4,13,5,DMKPER,85,0,0,0,5.62,0
2,1,2,33,4,20,4,DMKPER,100,1,1,1,5.62,0
1,1,2,186,4,23,3,DMKPER,4,0,0,0,5.62,0
1,1,2,8,4,5,5,DMKPER,93,1,0,0,5.62,1
1,1,2,1,4,12,4,DMKPER,4,1,0,0,5.62,0
4,1,2,139,4,14,4,DMKPER,93,1,1,0,5.62,0
1,0,2,13,4,13,5,DMKPER,4,0,0,0,5.62,0
1,0,2,372,4,15,6,DMKPER,93,0,0,0,5.62,0
2,1,2,4,4,14,5,DMKPER,4,0,0,0,5.62,0
4,1,2,302,4,14,1,DMKPER,93,1,0,0,5.62,0
2,1,2,87,4,5,2,DMKPER,93,1,1,1,5.62,1
1,1,2,31,4,15,1,DMKPER,4,0,0,0,5.62,0
1,1,2,28,4,8,6,DMKPER,48,0,0,0,5.62,0
1,0,2,1,4,9,6,DMKPER,93,0,0,0,5.62,0
1,1,2,25,4,10,3,DMKPER,4,0,0,0,5.62,0
2,1,2,10,4,4,6,DMKPER,36,1,0,0,5.62,0
2,1,2,357,4,7,6,DMKPER,93,0,1,1,5.62,0
2,1,2,126,4,12,3,DMKPER,80,1,1,1,5.62,1
1,1,2,33,4,5,4,DMKPER,4,1,1,0,5.62,0
1,1,2,126,4,7,6,DMKPER,93,1,0,0,5.62,0
1,1,2,114,4,3,1,DMKPER,4,0,0,1,5.62,0
2,1,2,392,4,15,4,DMKPER,93,0,0,0,5.62,0
1,1,2,7,4,16,0,DMKPER,4,0,0,0,5.62,0
1,1,2,368,4,11,3,DMKPER,93,0,0,0,5.62,0
2,1,2,31,4,1,1,DMKPER,4,1,1,0,5.62,0
1,1,2,27,4,5,0,DMKPER,4,0,1,1,5.62,0
2,1,2,19,4,10,2,DMKPER,4,0,0,0,5.62,0
1,1,2,36,4,14,5,DMKPER,4,0,0,0,5.62,0
1,1,2,51,4,9,5,DMKPER,4,0,0,0,5.62,0
1,1,2,28,4,9,0,DMKPER,4,0,0,0,5.62,0
1,1,2,1,4,22,4,DMKPER,4,0,0,0,5.62,0
2,1,2,228,4,12,3,DMKPER,93,0,0,0,5.62,0
9,1,2,53,4,2,5,DMKPER,4,1,1,1,5.62,0
1,1,2,408,4,3,1,DMKPUS,85,0,0,0,6.33,0
1,1,2,19,4,11,5,DMKPUS,93,1,0,0,6.33,0
2,1,2,395,4,17,3,DMKPUS,85,0,0,0,6.33,0
