NumeroDePasajeros,CanalDeVenta,TipoDeViaje,ClientePotencial,Estadia,HorarioDelVuelo,DiaDelVuelo,Ruta,OrigenReserva,EquipajeExtra,AsientosPreferido,QuiereComidaEnVuelo,DuracionDelVuelo,ReservaCompleta
1,1,2,36,43,8,2,721,4,0,1,1,6,0
3,1,2,98,17,4,1,721,85,1,1,1,6,0
1,1,2,99,17,10,2,721,4,1,0,1,6,0
1,1,2,39,20,10,2,721,80,1,1,1,6,0
1,1,1,151,24,8,6,721,4,1,0,0,6,0
1,1,2,25,80,14,3,721,4,0,0,0,6,0
1,1,2,14,91,7,3,721,85,1,0,1,6,0
1,1,2,19,88,1,5,721,85,1,0,1,6,0
1,0,2,66,64,13,3,721,85,1,0,0,6,0
1,1,1,5,39,8,3,721,85,0,0,1,6,0
1,1,2,105,21,6,3,721,4,1,0,1,6,0
1,1,2,87,20,12,3,721,85,1,0,0,6,0
3,1,2,65,17,11,5,721,4,1,1,1,6,0
1,1,2,14,25,1,0,721,85,1,0,1,6,0
1,1,2,111,28,11,1,721,4,1,0,1,6,0
2,1,2,333,85,5,2,721,4,1,1,0,6,0
1,1,2,87,30,16,0,721,4,1,0,0,6,0
3,0,2,42,65,19,0,721,85,1,1,0,6,0
4,1,2,40,35,8,0,721,85,1,1,1,6,0
1,1,2,75,67,11,5,721,85,1,0,0,6,0
3,1,2,3,20,6,2,721,4,1,0,1,6,0
2,1,2,407,22,12,0,721,4,1,0,1,6,0
1,0,2,30,27,2,5,721,4,0,0,0,6,0
1,1,2,96,48,2,3,721,85,1,0,0,6,0
1,1,2,56,28,9,2,722,4,1,0,0,5,0
1,1,2,146,26,10,1,722,17,1,0,0,5,0
1,1,2,11,24,9,4,722,17,1,0,1,5,1
1,0,2,24,24,15,5,722,17,0,1,1,5,0
2,1,2,121,29,7,1,722,4,0,0,1,5,1
2,1,2,13,365,12,3,722,17,1,0,1,5,0
2,1,2,90,25,0,0,722,4,1,0,1,5,0
3,1,2,330,18,16,3,722,17,0,0,0,5,0
1,1,2,35,76,5,1,722,4,1,0,1,5,1
1,1,2,205,20,10,4,722,17,1,0,0,5,0
1,1,2,52,77,13,5,722,17,1,1,1,5,0
1,1,2,263,19,16,2,722,4,0,0,1,5,0
1,1,1,22,19,13,4,722,4,1,1,1,5,0
1,1,2,26,36,13,4,722,4,1,1,1,5,0
1,1,2,106,28,5,4,722,17,1,0,0,5,0
1,1,2,104,55,2,2,722,17,1,0,1,5,0
1,1,2,26,32,11,4,722,101,1,1,1,5,0
1,0,2,2,93,9,4,722,4,0,0,1,5,0
1,1,2,6,91,7,5,722,4,1,1,1,5,0
1,0,2,29,106,7,5,722,4,1,0,0,5,0
1,1,2,69,29,7,0,722,4,1,1,1,5,0
1,1,2,151,40,14,5,722,17,1,0,0,5,0
1,1,2,2,77,5,5,722,4,0,0,1,5,0
1,1,2,61,25,2,4,722,4,1,1,1,5,0
1,1,1,38,23,18,1,722,27,1,1,0,5,0
1,1,2,57,41,7,5,722,4,1,0,1,5,0
1,1,2,21,17,4,4,722,4,1,0,0,5,0
1,1,2,28,34,5,2,722,4,1,1,1,5,0
2,1,2,256,23,13,0,722,17,0,0,1,5,1
1,0,2,36,24,3,5,722,4,0,0,1,5,0
1,1,2,30,25,1,1,722,4,0,0,1,5,0
1,1,2,5,45,2,1,722,4,1,1,1,5,0
1,1,2,39,17,15,3,722,4,1,0,1,5,0
1,1,2,26,24,12,3,722,4,0,0,0,5,0
2,1,2,247,21,12,1,722,4,1,0,0,5,0
1,1,2,147,40,7,0,722,101,1,0,0,5,0
1,1,2,7,20,8,5,722,4,1,0,1,5,0
1,1,2,53,20,14,4,722,100,1,0,0,5,0
1,1,2,77,17,6,6,722,17,1,1,1,5,0
2,1,2,96,28,7,6,722,4,1,0,0,5,0
1,1,2,51,20,13,5,723,4,1,1,1,5,0
1,1,2,20,47,6,6,723,4,1,0,0,5,0
1,1,2,16,54,1,1,723,4,1,1,1,5,0
1,0,2,30,48,6,3,723,14,1,1,1,5,0
1,1,2,115,30,1,5,723,4,1,0,0,5,0
1,1,2,212,22,3,4,723,4,1,0,0,5,0
1,1,2,16,28,11,2,723,4,1,1,1,5,1
1,1,2,27,24,11,4,723,4,1,0,1,5,0
2,0,2,32,21,9,0,723,37,1,0,0,5,0
2,1,2,163,21,8,1,724,4,1,0,0,5,0
3,1,2,245,32,13,0,724,4,1,1,0,5,0
1,1,2,97,26,2,3,724,4,0,0,0,5,0
1,1,2,9,20,13,1,724,4,1,0,1,5,0
2,1,2,7,87,3,4,724,4,1,1,1,5,0
1,1,2,60,20,17,5,724,4,1,0,0,5,0
1,1,2,44,36,11,1,724,4,1,0,1,5,0
1,1,2,4,18,8,6,724,4,1,0,0,5,0
1,1,2,29,31,2,4,724,4,1,1,1,5,0
2,1,2,34,27,12,3,724,4,1,1,1,5,0
1,1,2,3,31,4,2,724,4,1,0,0,5,0
2,1,2,19,21,8,1,724,4,1,1,1,5,0
2,1,2,119,85,14,3,724,4,1,1,1,5,0
2,1,2,59,37,9,3,724,4,1,1,1,5,0
1,1,2,16,29,12,0,724,4,1,1,1,5,0
2,1,2,14,26,7,1,724,4,1,1,1,5,0
1,1,2,21,27,7,2,724,4,1,0,0,5,0
2,1,2,250,25,12,0,724,4,1,0,1,5,0
1,1,2,28,21,13,5,724,4,0,0,1,5,0
2,1,2,30,63,5,5,724,4,1,1,1,5,0
2,1,2,169,21,4,1,724,4,1,0,1,5,0
1,1,2,34,21,15,4,724,4,1,0,0,5,0
2,1,2,47,17,3,1,724,4,0,0,0,5,0
2,1,2,59,21,5,0,724,4,1,0,0,5,0
2,1,2,75,25,2,2,724,4,0,0,0,5,0
6,0,2,22,28,8,6,724,4,1,1,1,5,0
1,0,2,12,21,11,6,724,57,1,1,1,5,1
1,1,2,74,32,13,3,724,4,1,1,0,5,0
1,1,2,7,42,3,6,724,4,1,0,0,5,0
1,1,2,16,39,14,6,724,4,1,0,1,5,0
1,1,2,18,30,10,6,724,4,1,1,1,5,0
1,1,2,3,35,1,1,724,4,1,1,1,5,0
1,1,2,6,32,14,6,724,4,1,0,0,5,0
3,1,2,89,29,15,4,724,4,1,1,1,5,0
2,1,2,42,17,2,6,724,4,1,0,0,5,0
1,1,2,1,29,9,1,724,4,1,0,0,5,0
1,1,2,6,28,6,4,724,4,1,0,0,5,0
1,1,2,9,27,12,5,724,4,1,0,0,5,0
7,1,2,209,34,15,6,724,4,1,1,1,5,0
1,1,2,24,74,23,2,724,4,1,1,1,5,0
1,1,2,32,21,18,0,724,4,1,0,0,5,1
2,1,2,34,27,12,3,724,4,1,1,1,5,0
1,1,2,7,30,13,4,724,4,1,0,0,5,0
2,1,2,233,17,23,4,724,3,0,0,0,5,0
1,1,2,175,82,14,0,724,4,1,0,1,5,0
2,1,2,299,22,5,2,724,4,1,1,1,5,0
1,1,2,329,29,4,4,725,51,1,1,1,5,0
1,1,2,11,37,7,0,725,51,0,0,0,5,0
2,1,2,6,43,14,6,725,51,1,0,0,5,0
2,1,2,5,20,11,6,725,51,0,0,0,5,0
1,1,2,11,21,1,5,725,51,1,0,0,5,0
1,1,2,58,59,4,0,725,51,1,1,0,5,0
1,1,2,8,51,4,1,725,4,1,1,1,5,0
3,1,2,16,78,14,6,725,51,1,0,0,5,0
1,1,2,31,44,15,5,725,51,1,1,0,5,1
2,1,2,30,28,16,6,725,4,1,1,0,5,0
1,1,2,309,47,15,1,725,4,1,0,0,5,0
1,1,2,93,24,14,3,725,4,1,1,1,5,1
1,1,2,59,21,11,6,725,51,1,0,1,5,0
1,1,2,23,27,11,3,725,4,1,1,0,5,0
1,1,2,67,37,12,1,725,51,1,0,0,5,1
1,1,2,172,59,3,5,725,51,1,1,0,5,0
2,1,2,7,22,5,4,725,4,1,0,0,5,0
1,1,2,20,21,6,0,725,51,1,1,0,5,0
3,1,2,96,32,11,6,725,4,1,1,1,5,0
1,1,2,4,21,6,3,725,51,1,0,0,5,1
1,1,2,61,17,5,0,725,51,0,0,0,5,0
1,1,2,8,17,9,0,725,51,1,1,0,5,0
1,1,2,53,20,6,0,725,4,1,1,1,5,0
2,1,2,142,23,14,1,725,4,1,0,1,5,1
1,1,2,96,18,14,5,725,4,1,0,0,5,0
1,1,2,188,82,13,3,725,51,0,0,0,5,0
2,1,2,383,29,4,1,725,51,1,1,0,5,0
2,1,2,20,17,1,5,725,4,1,1,0,5,0
1,1,2,56,59,7,1,725,51,1,1,0,5,0
4,1,2,312,18,10,1,725,4,1,0,0,5,0
1,0,2,382,27,10,5,725,51,0,0,0,5,0
1,1,2,8,51,4,1,725,4,1,1,1,5,0
1,1,2,129,85,5,6,725,4,1,0,0,5,0
2,1,2,76,79,23,3,725,51,1,0,0,5,0
1,1,2,43,42,7,0,725,4,1,0,0,5,0
1,1,2,38,32,23,6,725,4,1,0,0,5,0
1,1,2,3,34,3,1,725,51,1,1,0,5,1
2,1,2,43,169,1,4,726,51,1,1,1,5,0
2,1,2,46,77,8,6,726,51,1,1,1,5,0
1,1,2,32,28,6,5,726,4,1,1,1,5,0
1,1,2,15,77,5,6,726,4,1,1,0,5,0
1,1,2,23,18,15,2,726,4,1,1,0,5,0
2,1,2,87,24,13,1,726,51,1,1,1,5,0
1,1,2,12,21,16,1,726,51,1,1,0,5,0
2,1,2,98,17,1,6,726,51,1,1,1,5,1
1,0,2,156,57,8,1,726,51,0,0,0,5,1
1,1,2,92,22,5,4,726,4,1,0,0,5,0
4,1,2,33,22,5,1,726,4,0,1,1,5,0
1,1,2,29,18,3,5,727,4,1,0,0,5,1
1,1,2,98,18,11,1,727,4,1,0,0,5,0
1,1,2,39,21,13,6,727,4,1,0,0,5,0
1,0,2,7,22,2,6,727,4,1,1,1,5,0
1,1,2,22,85,7,0,727,4,1,1,1,5,0
1,1,2,55,26,10,6,727,4,0,0,0,5,0
2,1,2,330,23,12,3,727,4,1,0,1,5,0
2,1,2,84,23,13,6,727,4,1,1,0,5,1
1,0,2,28,17,8,2,727,4,1,0,0,5,0
1,1,2,3,31,2,6,727,4,1,1,1,5,0
1,1,2,3,38,8,6,727,4,1,0,0,5,0
1,1,2,60,18,6,2,727,4,1,0,0,5,0
1,1,2,18,17,15,6,727,25,0,0,0,5,0
2,1,2,68,24,12,4,727,4,1,1,0,5,0
2,1,2,27,22,6,2,727,4,1,0,0,5,0
1,0,2,87,31,2,2,727,4,1,0,0,5,0
1,1,2,68,18,13,2,727,4,1,0,1,5,0
1,1,2,5,57,8,5,727,4,1,1,1,5,1
1,1,2,98,18,11,1,727,4,1,0,0,5,0
1,1,2,51,33,15,1,727,4,1,0,0,5,0
1,1,2,259,21,18,6,727,4,1,0,0,5,0
2,1,2,116,44,13,4,727,4,1,0,0,5,0
1,1,2,14,24,7,0,727,4,1,0,0,5,0
2,1,2,161,22,13,2,727,4,1,1,1,5,0
1,1,2,11,20,6,6,727,4,1,0,1,5,1
2,1,2,55,25,12,5,727,4,1,0,0,5,0
1,1,2,6,27,9,3,727,4,1,0,1,5,0
1,1,2,208,29,5,4,727,4,0,0,0,5,0
1,1,2,196,23,10,5,727,4,1,0,0,5,0
1,1,2,53,21,6,6,727,4,1,0,1,5,0
2,1,2,159,17,10,3,727,4,1,0,0,5,0
2,1,2,41,21,13,6,727,4,1,0,0,5,0
1,1,2,118,33,13,3,727,4,1,0,1,5,0
1,1,2,47,147,9,1,727,4,1,1,1,5,0
2,1,2,44,30,3,6,727,4,1,1,1,5,0
1,1,2,39,30,5,4,727,4,1,1,1,5,0
1,1,2,4,27,11,5,727,4,0,0,1,5,0
1,1,2,12,22,1,1,727,4,0,1,1,5,0
1,1,2,151,30,2,4,727,4,1,0,1,5,0
2,1,2,341,19,9,5,727,4,1,1,0,5,0
1,1,2,59,19,6,6,727,4,0,0,0,5,0
2,1,2,180,18,10,0,727,4,1,0,0,5,0
4,1,2,24,19,5,3,727,4,1,0,1,5,0
1,1,2,13,24,15,5,727,4,1,1,0,5,0
1,0,2,87,31,2,2,727,4,1,0,0,5,0
1,1,2,20,22,7,4,727,4,1,0,0,5,0
1,1,2,60,28,4,2,727,4,1,1,1,5,0
5,1,2,120,22,10,3,727,4,1,0,0,5,0
1,1,2,60,17,13,3,727,4,0,0,0,5,0
1,1,2,14,19,7,6,727,4,1,0,0,5,1
2,1,2,228,18,8,4,727,4,1,1,1,5,0
1,1,2,27,20,14,1,727,4,1,0,0,5,1
2,1,2,15,21,13,2,727,4,1,1,1,5,0
2,1,2,123,21,10,1,727,4,1,0,0,5,0
1,1,2,72,34,12,3,727,4,1,0,0,5,0
1,0,2,106,25,13,6,727,4,1,1,1,5,0
2,1,2,76,32,5,1,727,4,1,0,0,5,0
2,1,2,112,22,13,1,727,4,1,0,1,5,0
4,1,2,39,23,8,3,727,4,0,0,0,5,0
2,1,2,154,47,13,4,727,4,1,0,0,5,0
2,1,2,45,20,2,3,727,4,1,1,1,5,0
3,1,2,8,37,9,2,727,4,1,1,0,5,0
1,0,2,315,29,3,4,727,4,1,1,0,5,0
2,1,2,16,20,13,0,727,4,1,0,1,5,0
2,1,2,36,34,8,5,727,4,1,0,0,5,0
2,1,2,275,17,0,0,727,4,1,1,0,5,0
2,1,2,129,20,9,6,727,4,1,0,0,5,0
1,1,2,159,34,6,0,727,4,1,1,0,5,0
2,1,2,358,17,7,5,727,4,1,0,0,5,0
1,1,2,4,17,1,6,727,4,1,0,0,5,0
3,1,2,80,18,11,6,727,4,1,0,0,5,0
4,1,2,128,39,14,0,727,4,0,0,0,5,0
1,1,2,6,20,12,5,727,4,0,0,0,5,0
1,1,2,73,19,12,0,727,4,1,1,0,5,0
1,1,2,6,23,5,3,727,4,1,0,0,5,0
2,1,2,143,28,10,5,727,4,0,0,0,5,0
1,1,2,137,24,5,1,727,4,1,0,0,5,0
1,1,2,178,28,7,4,727,4,1,0,1,5,0
1,1,2,52,83,11,0,727,4,1,0,1,5,0
1,1,2,2,42,11,3,727,4,1,0,0,5,0
1,1,2,23,25,7,3,727,4,1,0,0,5,0
1,1,2,35,31,12,2,727,103,0,0,0,5,1
4,1,2,169,24,13,2,727,4,1,0,1,5,0
2,1,2,25,32,13,5,727,4,1,0,0,5,0
1,1,2,116,41,14,0,727,4,1,0,1,5,0
1,1,2,76,22,16,1,727,4,0,1,1,5,0
1,1,2,7,26,23,4,727,4,1,1,1,5,0
1,1,2,144,25,20,2,727,103,1,0,0,5,0
1,1,2,4,90,4,2,727,103,1,0,0,5,0
2,1,2,60,31,3,3,727,4,1,1,1,5,0
1,1,2,130,23,14,3,727,4,1,0,0,5,0
2,1,2,100,29,14,6,727,4,1,0,0,5,0
1,1,2,275,32,3,5,727,4,1,0,1,5,0
2,1,2,33,19,6,4,727,4,1,0,0,5,0
1,1,2,36,32,7,1,727,4,1,0,0,5,0
1,0,2,87,31,2,2,727,4,1,0,0,5,0
1,1,2,12,22,1,1,727,4,1,0,1,5,0
2,1,2,7,37,13,3,727,4,1,0,1,5,0
2,1,2,296,18,13,1,727,4,1,0,0,5,0
1,1,2,41,29,23,0,727,4,1,1,0,5,0
1,1,2,8,96,9,0,727,4,0,0,0,5,0
1,1,2,12,75,2,2,727,103,0,0,0,5,0
2,1,2,52,18,7,4,727,4,1,0,0,5,0
1,1,2,17,44,13,1,727,4,1,1,1,5,0
4,1,2,53,21,0,4,727,4,1,0,1,5,0
1,1,2,41,17,2,3,727,4,1,0,0,5,0
1,0,2,106,25,13,6,727,4,1,1,1,5,0
2,1,2,71,17,1,0,727,4,0,0,1,5,0
1,1,2,97,23,6,6,727,4,0,0,1,5,0
2,1,2,4,90,3,6,727,4,1,0,0,5,0
1,1,2,48,27,2,0,727,4,1,1,1,5,0
1,1,2,23,55,23,6,727,4,1,0,1,5,0
1,1,2,47,17,23,5,727,37,1,0,1,5,0
1,1,2,10,21,4,5,727,4,1,0,0,5,0
1,1,2,10,34,8,3,727,4,0,0,1,5,0
1,1,2,75,21,13,4,727,4,0,1,0,5,0
1,1,2,38,1,9,2,727,4,0,0,1,5,0
1,1,2,94,22,12,5,727,4,1,0,0,5,0
1,1,2,27,17,4,5,727,4,0,0,0,5,0
1,1,2,74,17,15,6,727,4,1,0,1,5,0
1,1,2,4,35,7,1,727,4,1,0,0,5,0
2,1,2,29,17,9,4,727,4,1,0,0,5,0
1,1,2,9,18,9,2,727,103,1,0,0,5,0
1,1,2,58,25,8,0,727,4,1,0,0,5,0
2,1,2,288,33,11,1,727,4,1,0,0,5,0
1,1,2,159,21,5,4,727,4,0,0,0,5,0
2,1,2,335,24,12,5,727,4,1,0,0,5,0
2,1,2,29,17,6,2,727,4,1,0,0,5,0
2,1,2,74,28,15,6,727,4,1,0,0,5,0
2,1,2,13,28,10,5,727,4,1,1,1,5,0
1,1,2,200,22,4,1,727,4,1,0,1,5,0
2,1,2,29,27,9,3,727,4,0,1,1,5,0
2,1,2,128,19,11,2,727,4,1,0,1,5,0
1,1,2,3,82,5,3,727,4,1,0,0,5,1
2,1,2,10,17,11,5,727,4,1,1,0,5,0
1,0,2,71,18,9,3,727,4,0,0,0,5,0
2,1,2,49,17,9,1,727,4,1,0,0,5,0
1,1,2,8,20,7,6,727,4,0,0,0,5,0
2,1,2,326,25,12,4,727,4,1,0,0,5,0
1,1,2,1,29,9,1,727,80,1,1,0,5,1
1,0,2,0,33,2,6,727,4,0,1,0,5,0
1,1,2,29,30,11,4,727,4,1,0,0,5,0
1,1,2,35,34,8,2,727,4,0,0,0,5,0
1,1,2,38,21,8,4,727,4,1,0,0,5,0
1,1,2,72,28,22,4,727,4,1,0,0,5,0
1,1,2,43,36,11,1,727,4,0,0,0,5,0
3,1,2,126,22,1,4,727,4,0,0,0,5,0
1,1,2,40,45,4,4,727,4,1,1,0,5,0
1,1,2,58,23,14,5,727,4,1,0,0,5,0
2,1,2,5,86,7,6,727,4,1,1,1,5,1
1,1,2,71,22,8,3,727,4,1,0,0,5,0
2,1,2,29,31,13,3,727,4,1,1,0,5,0
1,0,2,106,25,13,6,727,4,1,1,1,5,0
1,1,2,308,23,2,6,727,4,1,0,0,5,0
1,1,2,0,33,8,0,727,4,1,1,1,5,0
1,1,2,21,21,10,1,727,4,1,0,1,5,0
3,1,2,184,23,5,1,727,4,1,0,0,5,0
2,1,2,12,21,3,3,727,4,1,1,0,5,0
1,1,2,5,20,9,0,727,4,1,1,1,5,0
1,1,2,76,79,5,5,727,4,1,1,0,5,0
1,1,2,107,17,13,5,727,4,1,1,1,5,0
2,1,2,28,17,12,1,727,4,0,0,0,5,0
2,0,2,321,35,6,4,727,4,1,0,0,5,0
1,1,2,67,22,13,1,727,4,1,0,0,5,0
1,1,2,29,22,10,2,727,103,1,1,1,5,0
5,1,2,316,17,4,5,727,4,1,1,1,5,0
1,1,2,60,17,13,3,727,4,1,0,0,5,0
1,1,2,18,19,0,5,727,4,1,0,0,5,0
1,0,2,46,20,13,6,727,4,1,1,0,5,0
1,1,2,84,22,7,0,727,4,1,0,0,5,0
1,1,2,22,18,7,4,727,4,1,0,0,5,0
1,1,2,187,17,8,4,727,4,0,1,1,5,0
4,1,2,120,33,13,1,727,4,1,0,0,5,0
1,1,2,82,25,7,3,727,4,1,0,0,5,0
1,1,2,34,24,1,6,727,4,1,1,0,5,0
1,1,2,47,19,11,4,727,4,1,1,1,5,0
1,1,2,20,17,0,4,727,4,1,0,0,5,0
1,1,2,22,56,3,1,727,4,1,0,1,5,0
3,1,2,20,22,7,4,727,4,1,0,0,5,0
1,1,2,47,88,7,2,727,103,1,0,0,5,0
1,1,2,34,24,2,5,727,4,1,1,1,5,0
1,1,2,414,72,10,6,727,103,1,0,0,5,1
2,1,2,24,20,4,4,727,4,1,0,0,5,1
2,1,2,73,20,13,2,727,4,1,0,1,5,0
3,0,2,124,43,12,1,727,103,1,1,1,5,0
3,1,2,29,19,10,1,727,103,1,0,0,5,0
1,1,2,28,36,10,1,727,4,0,0,0,5,0
1,1,2,27,122,11,4,727,4,1,1,1,5,0
2,1,2,108,19,6,4,727,4,0,1,1,5,0
1,1,2,37,22,5,0,727,103,1,0,0,5,0
1,1,2,78,17,10,6,727,4,0,0,0,5,0
1,1,2,76,28,3,2,727,4,0,0,0,5,0
1,1,2,3,20,5,1,727,4,0,0,0,5,0
1,1,2,39,17,13,0,727,4,1,0,0,5,0
2,1,2,24,22,1,1,727,4,1,1,1,5,0
1,1,2,105,26,20,2,727,4,1,0,0,5,0
1,0,2,5,25,0,0,727,4,1,0,0,5,0
1,1,2,6,19,8,5,727,4,0,0,0,5,0
1,1,2,15,29,11,5,727,4,1,0,0,5,0
1,1,2,181,18,14,2,727,4,1,0,0,5,1
1,1,2,32,18,16,6,727,4,0,0,0,5,0
2,1,2,78,113,22,6,727,4,1,1,1,5,0
1,1,2,55,17,22,6,727,4,0,0,0,5,0
1,1,2,52,17,2,6,727,4,0,1,0,5,0
1,1,2,39,39,12,1,727,4,1,1,1,5,0
2,1,2,31,22,2,5,727,4,1,0,0,5,0
1,1,2,32,18,11,2,727,4,1,0,0,5,1
2,1,2,213,23,2,0,727,4,1,0,0,5,0
1,0,2,20,30,3,5,727,4,0,0,0,5,0
1,1,2,2,22,3,1,727,4,1,0,0,5,0
1,1,2,25,24,4,4,727,4,1,0,0,5,0
1,1,2,188,18,12,4,727,4,1,0,0,5,0
1,1,2,68,30,15,1,727,4,1,1,1,5,0
1,1,2,9,27,4,5,727,4,0,1,1,5,0
1,1,2,73,23,9,5,727,4,1,1,1,5,1
1,1,2,27,17,5,5,727,4,1,1,1,5,0
1,1,2,8,37,9,2,727,103,0,0,0,5,1
1,1,0,40,21,13,1,727,4,0,0,1,5,0
1,1,2,32,37,11,2,727,4,0,0,0,5,0
2,1,2,35,27,10,0,727,4,0,0,0,5,0
2,1,2,77,17,6,3,727,4,1,0,0,5,0
1,1,2,36,24,15,3,727,4,1,0,0,5,0
1,0,2,154,24,4,1,727,4,1,1,1,5,0
1,1,2,27,17,4,5,727,4,1,0,0,5,0
2,1,2,40,29,1,5,727,4,1,1,1,5,0
2,1,2,19,21,15,6,727,4,1,0,1,5,0
1,1,2,38,29,9,5,727,4,1,0,0,5,0
2,1,2,43,30,14,3,727,4,1,1,1,5,0
1,1,2,29,29,9,1,727,4,0,0,0,5,0
1,1,2,13,32,13,1,727,4,1,0,0,5,0
1,0,2,106,25,13,6,727,4,1,1,1,5,0
1,1,2,1,18,7,0,727,4,1,0,0,5,0
1,1,2,3,91,8,4,727,4,1,0,0,5,1
2,1,2,292,28,8,1,727,4,1,0,0,5,0
5,1,2,204,21,9,2,727,4,1,1,0,5,0
1,1,2,56,27,6,1,727,4,1,0,0,5,0
2,1,2,39,23,4,1,727,4,1,0,0,5,1
1,1,2,7,26,8,0,727,4,1,0,0,5,0
1,1,2,2,85,14,6,727,4,0,0,0,5,0
1,1,2,367,17,15,2,727,4,1,0,1,5,0
1,1,2,42,29,6,2,727,4,1,0,1,5,0
1,1,2,29,22,10,2,727,103,0,1,0,5,0
1,1,2,32,80,12,0,728,4,1,0,0,5,0
1,1,2,41,104,7,5,728,80,0,0,0,5,0
1,0,2,123,35,12,5,730,17,1,0,0,5,0
1,1,2,23,19,11,5,731,4,1,0,1,5,1
1,1,2,16,29,12,2,731,4,1,0,0,5,0
2,1,2,45,26,14,2,731,4,1,1,0,5,0
1,1,2,64,27,15,2,731,4,0,0,0,5,0
1,0,2,18,42,13,6,731,4,0,0,0,5,0
1,1,2,3,22,12,1,731,4,0,0,0,5,0
1,1,2,133,27,9,3,731,4,1,0,0,5,0
1,1,2,131,27,10,1,731,17,0,0,1,5,1
1,1,2,40,19,15,1,731,4,1,0,1,5,0
1,1,2,40,22,13,4,731,17,1,0,1,5,1
1,1,2,5,95,7,3,731,101,1,1,1,5,1
2,1,2,19,27,15,3,731,4,1,0,0,5,0
1,1,2,5,27,5,6,731,4,1,1,1,5,0
1,1,2,53,25,16,5,731,4,1,0,1,5,0
2,1,2,5,27,2,6,731,4,1,0,1,5,0
1,1,2,53,29,10,2,731,4,0,0,1,5,0
1,1,2,14,55,9,5,732,51,1,1,1,5,1
2,1,2,28,21,10,2,733,4,0,0,0,5,0
1,1,2,43,96,12,3,733,4,1,0,0,5,0
1,1,2,30,23,8,4,733,4,0,0,0,5,0
2,1,2,37,38,17,6,733,4,0,0,0,5,0
1,1,2,2,22,15,0,733,4,1,0,0,5,0
2,1,2,99,19,12,1,733,4,1,0,1,5,0
1,0,2,6,38,7,3,733,4,1,0,0,5,0
2,1,2,56,115,4,5,733,91,1,1,1,5,0
1,1,2,13,74,3,5,733,91,1,1,1,5,0
1,1,2,25,17,12,5,733,4,1,1,1,5,0
1,1,2,16,70,7,1,733,91,1,0,0,5,0
1,1,2,42,44,3,6,733,4,1,0,0,5,0
1,1,2,20,38,15,0,733,4,1,0,0,5,0
3,1,2,168,18,8,3,733,4,1,1,1,5,0
1,1,2,28,59,16,2,733,91,1,0,0,5,0
1,1,2,11,25,15,0,733,4,1,0,1,5,0
1,0,2,34,80,2,4,733,91,1,0,0,5,0
2,1,2,71,18,15,4,733,4,0,0,1,5,0
1,1,2,20,41,10,1,733,4,1,1,0,5,0
1,1,2,0,17,5,1,733,4,1,0,0,5,0
1,1,2,6,30,3,6,733,4,1,0,0,5,0
2,1,2,202,20,5,3,733,4,1,0,1,5,0
1,1,2,38,19,18,1,733,4,1,0,0,5,0
1,1,2,134,23,5,3,733,4,1,0,0,5,0
1,1,2,60,19,11,3,733,4,1,0,1,5,0
1,1,2,79,26,3,1,733,91,1,0,0,5,0
1,1,2,17,23,10,1,733,4,1,0,1,5,0
1,1,2,21,25,14,0,733,4,1,0,0,5,1
1,1,2,265,19,13,3,733,4,0,0,1,5,0
1,1,2,8,18,10,1,733,91,0,0,1,5,0
1,0,2,284,23,0,5,733,4,1,0,0,5,0
1,1,2,155,39,4,5,733,4,1,0,0,5,0
1,1,2,73,17,15,4,733,4,0,0,0,5,0
1,1,2,74,23,8,6,733,4,0,0,1,5,0
4,1,2,44,45,6,3,733,4,1,0,1,5,0
1,1,2,48,91,3,5,733,4,1,0,0,5,0
1,1,2,48,17,4,0,733,4,1,0,0,5,0
1,1,2,59,30,14,5,733,91,1,0,0,5,0
1,1,2,377,45,9,0,733,91,1,0,0,5,0
2,1,2,70,49,16,6,733,91,1,0,1,5,0
1,0,2,234,24,1,3,733,4,1,1,1,5,0
1,1,2,143,24,15,5,733,4,1,0,1,5,0
1,0,2,11,25,15,4,733,4,1,0,0,5,0
1,1,1,49,67,3,2,733,4,1,0,0,5,0
1,1,2,42,25,1,6,733,4,1,1,1,5,0
1,1,2,11,84,9,5,733,4,1,0,1,5,0
1,1,2,13,74,4,5,733,91,1,1,1,5,0
1,1,2,35,48,12,5,733,4,1,0,1,5,0
2,1,2,56,18,13,1,733,4,0,0,0,5,0
2,1,2,153,20,9,6,733,4,1,1,0,5,0
1,1,2,24,17,7,4,733,91,1,1,1,5,0
1,1,2,11,37,12,2,733,4,1,0,1,5,0
1,0,2,10,88,12,5,733,4,1,0,0,5,0
1,1,2,20,20,10,3,733,4,1,0,0,5,0
1,1,2,38,21,11,5,733,4,1,0,0,5,0
2,1,2,54,34,14,1,733,4,1,0,0,5,0
2,1,2,175,61,9,3,733,4,1,0,0,5,0
1,1,2,5,29,7,2,733,4,1,0,1,5,0
2,1,2,99,30,0,3,733,4,1,1,1,5,0
1,1,2,56,20,4,5,733,4,1,1,1,5,0
1,0,2,43,36,3,3,733,4,1,0,0,5,0
1,1,2,95,73,17,6,733,4,1,1,1,5,0
1,1,2,14,30,8,5,733,4,1,0,0,5,0
1,1,2,214,22,14,1,733,4,1,1,0,5,0
1,1,2,31,23,13,4,733,4,1,0,0,5,0
1,0,2,112,29,0,2,733,4,1,1,1,5,0
